偟	1001	NONE	偨	1110	111011	NO	I-E
巕	1101	110111	偵	1011	101110	NO	I-E
偮偒	1001	100111	偮偒	1001	100111	NO	I-E
偦傟偧傟	1101	110110	偦傟偧傟	1101	110110	NO	I-E
墌	1101	110111	偵	1011	101110	NO	I-E
棪	1101	110100	傪	1011	101111	NO	I-E
忔偠	1001	100110	偰	1110	111010	NO	I-E
摼	1001	100110	偨	1110	111011	NO	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偟	1001	NONE	偨	1110	111011	NO	I-E
妟	1101	110111	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦偺偆偪	1101	110100	偦偺偆偪	1101	110100	NO	I-S2
恖	1101	110111	偵	1011	101110	NO	I-S2
偮偄	1001	100111	偼	1000	NONE	丄	E-S2
偦傟偧傟	1101	110110	偦傟偧傟	1101	110110	NO	I-E
墌	1101	110111	偵	1011	101110	NO	I-E
棪	1101	110100	傪	1011	101111	NO	I-E
忔偠	1001	100110	偰	1110	111010	NO	I-E
摼	1001	100110	偨	1110	111011	NO	I-E
妟	1101	110111	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦傟傜	1101	110110	偺	1010	NONE	NO	I-R
妟	1101	110111	偵	1011	101110	NO	I-R
枹枮	1101	110111	偺	1010	NONE	NO	I-R
抂悢	1101	110111	偑	1011	101111	NO	I-R
惗偠	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偙傟	1111	111101	傪	1011	101111	NO	I-E
愗傝幪偰傞	1111	111110	愗傝幪偰傞	1111	111110	NO	I-E
傕偺	1100	110010	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦傟傜	1101	110110	偺	1010	NONE	NO	I-R
妟	1101	110111	偵	1011	101110	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
枹枮	1101	110111	偺	1010	NONE	NO	I-R
抂悢	1101	110111	偑	1011	101111	NO	I-R
惗偠	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偙傟	1111	111101	傪	1011	101111	NO	I-E
墌	1101	110111	偵	1011	101110	NO	I-E
愗傝忋偘傞	NewWord	NewWord	愗傝忋偘傞	NewWord	NewWord	NO	I-E
傕偺	1100	110010	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偑	1011	101111	NO	I-R
擭嬥	1101	110100	偺	1010	NONE	NO	I-R
尃	1101	110111	傪	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
摉帪	1110	111010	摉帪	1110	111010	NO	I-R
戀帣	NewWord	NewWord	偨	1110	111011	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
惗傑傟	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
慜崁	1101	110110	偺	1010	NONE	NO	I-S2
婯掕	1111	111101	偺	1010	NONE	NO	I-S2
揔梡	1111	111101	偼	1000	NONE	丄	E-S2
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
巕	1101	110111	偼	1000	NONE	丄	I-E
嵢	NewWord	NewWord	偑	1011	101111	NO	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
尃棙	1101	110111	傪	1011	101111	NO	I-E
偟	1001	NONE	偨	1110	111011	NO	I-E
摉帪	1110	111010	摉帪	1110	111010	NO	I-E
忦	0101	NONE	偺	1010	NONE	NO	I-E
崁	0101	NONE	偵	1011	101110	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
梫審	1101	110111	偵	1011	101110	NO	I-E
偐偮	1101	110101	偐偮	1101	110101	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
幰	1101	110111	偲	1011	101101	NO	I-E
惗寁	1101	110100	傪	1011	101111	NO	I-E
摨偠偔	NewWord	NewWord	摨偠偔	NewWord	NewWord	NO	I-E
偟	1001	NONE	偨	1110	111011	NO	I-E
巕	1101	110111	偲	1011	101101	NO	I-E
傒側偡	1111	111110	傒側偡	1111	111110	丅	E-E

嵢	NewWord	NewWord	偑	1011	101111	NO	I-R
擭嬥	1101	110100	偺	1010	NONE	NO	I-R
尃	1101	110111	傪	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
摉帪	1110	111010	摉帪	1110	111010	NO	I-R
戀帣	NewWord	NewWord	偨	1110	111011	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
惗傑傟	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
慜崁	1101	110110	偺	1010	NONE	NO	I-S2
婯掕	1111	111101	偺	1010	NONE	NO	I-S2
揔梡	1111	111101	偼	1000	NONE	丄	E-S2
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
惗傑傟	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
擭嬥	1101	110100	偺	1010	NONE	NO	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
師	1101	110110	偺	1010	NONE	NO	I-R
崋	0100	NONE	偺	1010	NONE	NO	I-R
偄偢傟	1101	110111	偵	1011	101110	NO	I-R
偡傞	1111	111111	偵	1011	101110	NO	I-R
帄偭	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
崶堶	1101	110111	傪	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
埲奜	1010	101011	偺	1010	NONE	NO	I-R
幰	1101	110111	偺	1010	NONE	NO	I-R
梴巕	NewWord	NewWord	偲	1011	101101	NO	I-R
側偭	1110	111010	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
棧墢	NewWord	NewWord	偵傛偭偰	1010	101011	丄	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
幰	1101	110111	偨	1110	111011	NO	I-R
幰	1101	110111	偺	1010	NONE	NO	I-R
側偭	1110	111010	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
嵢	NewWord	NewWord	偲	1011	101101	NO	I-R
惗寁	1101	110100	傪	1011	101111	NO	I-R
摨偠偔	NewWord	NewWord	摨偠偔	NewWord	NewWord	NO	I-R
側偭	1110	111010	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
嵨	1101	110111	偵	1011	101110	NO	I-R
払偟	1001	100111	偨	1110	111011	NO	I-R
擔	1101	110111	擔	1101	110111	NO	I-R
埲屻	1101	110111	偺	1010	NONE	NO	I-R
嵟弶	1101	110110	偺	1010	NONE	NO	I-R
擔	1101	110111	偑	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
摍媺	1111	111101	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
忈奞	1101	110100	偺	1010	NONE	NO	I-R
忬懺	1101	110100	偵	1011	101110	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
巕	1101	110111	偵偮偄偰	1010	101011	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
帠忣	1101	110111	偑	1011	101111	NO	I-R
傗傫	1011	101101	偩	1111	111110	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

嵢	NewWord	NewWord	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偼	1000	NONE	丄	E-S2
崁	0101	NONE	偵	1011	101110	NO	I-R
偡傞	1111	111111	偡傞	1111	111111	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
応崌	1100	110010	偰	1110	111010	丄	I-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
偆偪	1101	110111	偆偪	1101	110111	NO	I-R
恖	1101	110111	傪	1011	101111	NO	I-R
彍偄	1001	100110	偨	1110	111011	NO	I-R
巕	1101	110111	偺	1010	NONE	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
埲忋	1101	110100	偑	1011	101111	NO	I-R
嵨	1101	110111	偵	1011	101110	NO	I-R
払偟	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
擔	1101	110111	偺	1010	NONE	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	NO	I-E
寧	1101	110111	偺	1010	NONE	NO	I-E
梻寧	1111	111101	偐傜	1010	101011	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
偡傞	1111	111111	偵	1011	101110	NO	I-E
帄偭	1001	100111	偨	1110	111011	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偵	1011	101110	NO	I-E
墳偠	1001	100111	偰	1110	111010	丄	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

巕	1101	110111	偵	1011	101110	NO	I-S2
偡傞	1111	111111	偡傞	1111	111111	NO	I-S2
擭嬥	1101	110100	偺	1010	NONE	NO	I-S2
妟	1101	110111	偼	1000	NONE	丄	E-S2
摉奩	1101	110101	摉奩	1101	110101	NO	I-R
枖偼	1010	101010	枖偼	1010	101010	NO	I-R
幰	1101	110111	偨	1110	111011	NO	I-R
幰	1101	110111	偺	1010	NONE	NO	I-R
巰朣	1111	111101	偵偮偄偰	1010	101011	NO	I-R
擭嬥	1101	110100	偺	1010	NONE	NO	I-R
尃	1101	110111	傪	1011	101111	NO	I-R
偟	1001	NONE	偨	1110	111011	NO	I-R
巕	1101	110111	偑	1011	101111	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
偁傞	1111	111110	偁傞	1111	111110	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
忦	0101	NONE	偺	1010	NONE	NO	I-E
婯掕	1111	111101	偵	1011	101110	NO	I-E
偐偐傢傜	1001	100111	偢	1110	111010	丄	I-E
忦	0101	NONE	偵	1011	101110	NO	I-E
掕傔傞	1111	111110	掕傔傞	1111	111110	NO	I-E
妟	1101	110111	偵	1011	101110	NO	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
偆偪	1101	110111	偆偪	1101	110111	NO	I-E
恖	1101	110111	傪	1011	101111	NO	I-E
彍偄	1001	100110	偨	1110	111011	NO	I-E
巕	1101	110111	偵	1011	101110	NO	I-E
偮偒	1001	100111	偮偒	1001	100111	NO	I-E
偦傟偧傟	1101	110110	偦傟偧傟	1101	110110	NO	I-E
墌	1101	110111	偵	1011	101110	NO	I-E
棪	1101	110100	傪	1011	101111	NO	I-E
忔偠	1001	100110	偰	1110	111010	NO	I-E
摼	1001	100110	偨	1110	111011	NO	I-E
妟	1101	110111	傪	1011	101111	NO	I-E
偟	1001	NONE	偨	1110	111011	NO	I-E
妟	1101	110111	傪	1011	101111	丄	I-E
偦偺	1101	110101	偦偺	1101	110101	NO	I-E
巕	1101	110111	偺	1010	NONE	NO	I-E
悢	1101	110111	偱	1011	101111	NO	I-E
偟	1001	NONE	偰	1110	111010	NO	I-E
摼	1001	100110	偨	1110	111011	NO	I-E
妟	1101	110111	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦偺偆偪	1101	110100	偦偺偆偪	1101	110100	NO	I-S2
恖	1101	110111	偼	1000	NONE	丄	E-S2
墌	1101	110111	偵	1011	101110	NO	I-E
棪	1101	110100	傪	1011	101111	NO	I-E
忔偠	1001	100110	偰	1110	111010	NO	I-E
摼	1001	100110	偨	1110	111011	NO	I-E
妟	1101	110111	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦傟傜	1101	110110	偺	1010	NONE	NO	I-R
妟	1101	110111	偵	1011	101110	NO	I-R
枹枮	1101	110111	偺	1010	NONE	NO	I-R
抂悢	1101	110111	偑	1011	101111	NO	I-R
惗偠	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偙傟	1111	111101	傪	1011	101111	NO	I-E
愗傝幪偰傞	1111	111110	愗傝幪偰傞	1111	111110	NO	I-E
傕偺	1100	110010	偲	1011	101101	NO	I-E
偡傞	1111	111111	偡傞	1111	111111	丅	E-E

偦傟傜	1101	110110	偺	1010	NONE	NO	I-R
妟	1101	110111	偵	1011	101110	NO	I-R
埲忋	1101	110100	埲忋	1101	110100	NO	I-R
枹枮	1101	110111	偺	1010	NONE	NO	I-R
抂悢	1101	110111	偑	1011	101111	NO	I-R
惗偠	1001	100111	偨	1110	111011	NO	I-R
偲偒	1100	110011	偼	1000	NONE	丄	E-R
偙傟	1111	111101	傪	1011	101111	NO	I-E
墌	1101	110111	偵	1011	101110	NO	I-E
